person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
22,74200,MORTGAGE,6.0,PERSONAL,A,19000,6.2,0,0.26,N,1
22,59600,RENT,2.6,MEDICAL,F,34100,11.75,1,0.57,N,6
53,75800,MORTGAGE,9.7,DEBTCONSOLIDATION,B,28200,6.97,0,0.37,N,4
62,98600,MORTGAGE,7.1,HOMEIMPROVEMENT,B,48600,6.94,0,0.49,N,16
53,101600,MORTGAGE,2.1,HOMEIMPROVEMENT,B,50000,6.35,0,0.49,N,1
70,34000,RENT,9.5,EDUCATION,B,12400,6.18,0,0.36,N,5
39,214500,MORTGAGE,23.0,EDUCATION,A,50000,8.1,0,0.23,N,9
58,140800,RENT,8.2,EDUCATION,B,50000,5.66,0,0.36,N,11
33,44800,RENT,4.9,EDUCATION,E,22900,9.25,0,0.51,N,3
39,48100,MORTGAGE,6.7,PERSONAL,A,5200,5.42,0,0.11,N,11
32,61500,RENT,4.2,MEDICAL,D,29900,6.38,0,0.49,N,5
58,199300,MORTGAGE,0.9,HOMEIMPROVEMENT,B,50000,5.99,1,0.25,N,11
28,70000,MORTGAGE,1.5,PERSONAL,C,41600,8.27,0,0.59,N,8
41,53600,RENT,3.8,MEDICAL,E,29900,9.11,0,0.56,N,10
70,46900,MORTGAGE,5.5,EDUCATION,D,13100,8.21,0,0.28,Y,5
65,114500,MORTGAGE,4.9,HOMEIMPROVEMENT,A,26900,7.42,0,0.23,N,2
64,66100,RENT,4.8,VENTURE,E,30700,8.7,0,0.46,N,7
22,73400,MORTGAGE,6.0,DEBTCONSOLIDATION,B,9200,7.22,0,0.13,N,6
51,60200,RENT,1.8,DEBTCONSOLIDATION,C,25100,7.65,0,0.42,N,9
47,60900,MORTGAGE,2.3,DEBTCONSOLIDATION,A,9700,6.9,0,0.16,N,6
26,61700,RENT,2.3,PERSONAL,C,23500,9.2,0,0.38,N,5
22,104200,OWN,6.0,PERSONAL,E,33800,8.75,0,0.32,Y,6
32,68400,RENT,1.3,MEDICAL,E,41600,12.06,1,0.61,N,6
52,33900,MORTGAGE,3.4,VENTURE,C,17600,9.28,1,0.52,N,10
49,80600,RENT,4.3,DEBTCONSOLIDATION,B,8700,6.95,0,0.11,Y,1
46,29700,MORTGAGE,7.1,PERSONAL,D,6000,7.5,0,0.2,Y,6
51,76000,MORTGAGE,18.1,MEDICAL,A,27300,5.4,0,0.36,N,8
26,138300,RENT,10.0,EDUCATION,B,34400,6.09,0,0.25,N,3
59,121900,RENT,2.2,PERSONAL,D,50000,9.04,0,0.41,N,4
57,187200,MORTGAGE,4.6,PERSONAL,A,16400,5.74,0,0.09,N,7
32,78100,MORTGAGE,13.2,DEBTCONSOLIDATION,A,11700,5.4,0,0.15,Y,16
64,123200,RENT,1.5,DEBTCONSOLIDATION,E,35000,9.68,1,0.28,N,1
51,62900,RENT,5.3,DEBTCONSOLIDATION,D,29300,8.25,0,0.47,N,3
35,105000,RENT,3.2,HOMEIMPROVEMENT,A,14600,5.4,0,0.14,N,7
37,161400,RENT,3.7,DEBTCONSOLIDATION,D,50000,7.54,0,0.31,N,5
56,67400,RENT,3.0,MEDICAL,E,31100,9.28,0,0.46,N,6
50,121800,RENT,9.7,DEBTCONSOLIDATION,A,37900,6.07,0,0.31,N,8
42,58200,MORTGAGE,2.8,PERSONAL,A,15500,9.23,0,0.27,N,11
44,75200,OWN,4.5,MEDICAL,C,30500,8.97,0,0.41,Y,22
27,26600,OTHER,6.1,DEBTCONSOLIDATION,A,4500,5.87,0,0.17,N,2
59,70200,OWN,3.7,MEDICAL,D,34600,8.56,0,0.49,N,2
58,104900,RENT,4.7,HOMEIMPROVEMENT,B,27800,6.14,0,0.27,N,8
27,25500,RENT,6.6,MEDICAL,C,6200,8.47,1,0.24,N,11
21,63500,MORTGAGE,5.0,DEBTCONSOLIDATION,D,14100,9.4,1,0.22,N,2
40,34500,RENT,18.3,PERSONAL,A,2300,6.86,0,0.07,N,6
51,31500,MORTGAGE,4.4,MEDICAL,B,16300,8.54,0,0.52,N,12
70,87000,RENT,6.1,DEBTCONSOLIDATION,C,24600,6.1,1,0.28,N,15
49,121100,MORTGAGE,2.7,VENTURE,A,28300,5.42,0,0.23,N,7
32,124200,OWN,3.3,EDUCATION,A,42600,7.5,0,0.34,N,16
61,71300,RENT,7.8,PERSONAL,A,5000,7.09,0,0.07,N,10
62,72900,RENT,2.3,MEDICAL,C,20600,5.54,0,0.28,N,3
24,51700,RENT,8.0,EDUCATION,D,32700,8.75,0,0.63,N,5
50,40100,RENT,5.0,EDUCATION,B,6100,5.4,1,0.15,Y,15
52,219900,MORTGAGE,6.7,DEBTCONSOLIDATION,A,50000,6.33,0,0.23,N,5
41,113400,MORTGAGE,7.6,DEBTCONSOLIDATION,B,15900,5.41,0,0.14,Y,10
68,38400,MORTGAGE,0.6,PERSONAL,A,15900,5.4,0,0.41,N,9
64,114000,MORTGAGE,7.2,DEBTCONSOLIDATION,A,14800,8.77,0,0.13,N,11
35,119200,RENT,3.7,EDUCATION,D,50000,8.35,0,0.42,N,4
31,112700,RENT,13.8,DEBTCONSOLIDATION,A,38400,7.57,0,0.34,N,8
46,59500,RENT,2.4,DEBTCONSOLIDATION,B,14100,6.97,0,0.24,N,3
65,115500,MORTGAGE,2.7,HOMEIMPROVEMENT,C,42300,7.87,0,0.37,N,2
22,56100,RENT,2.7,EDUCATION,B,13900,6.93,0,0.25,N,6
47,33200,RENT,6.8,VENTURE,C,15000,9.22,0,0.45,N,3
32,72900,RENT,4.8,EDUCATION,A,6100,6.44,0,0.08,N,5
34,87200,RENT,4.1,PERSONAL,A,11700,7.12,0,0.13,N,9
49,170000,MORTGAGE,1.1,VENTURE,C,50000,9.48,0,0.29,N,7
39,130200,OWN,10.1,EDUCATION,B,41000,7.98,0,0.31,N,7
63,179200,RENT,3.5,DEBTCONSOLIDATION,C,50000,6.75,0,0.28,N,1
56,154600,MORTGAGE,7.5,PERSONAL,B,50000,6.95,0,0.32,N,2
41,51000,MORTGAGE,4.0,PERSONAL,A,13500,5.82,0,0.26,N,4
58,121200,OWN,4.1,HOMEIMPROVEMENT,A,19100,7.72,0,0.16,N,4
53,68500,RENT,13.6,DEBTCONSOLIDATION,A,18800,5.4,0,0.27,N,8
34,37100,RENT,5.3,VENTURE,D,18100,6.15,0,0.49,N,10
50,82700,OWN,4.3,HOMEIMPROVEMENT,C,42500,6.91,0,0.51,N,13
54,95100,RENT,0.9,PERSONAL,C,37500,8.93,1,0.39,N,2
27,37500,RENT,1.8,HOMEIMPROVEMENT,A,4300,5.4,0,0.11,N,7
66,49500,RENT,10.7,VENTURE,D,28200,8.53,1,0.57,N,7
50,88100,MORTGAGE,6.9,EDUCATION,A,8600,5.4,0,0.1,N,4
49,44200,RENT,11.1,VENTURE,B,15700,5.88,0,0.36,N,11
32,70500,MORTGAGE,0.7,EDUCATION,C,44200,6.76,0,0.63,N,12
51,78600,OTHER,3.1,HOMEIMPROVEMENT,D,34300,6.68,0,0.44,N,3
22,118300,MORTGAGE,6.0,PERSONAL,C,50000,8.24,0,0.42,N,6
43,20800,MORTGAGE,14.9,MEDICAL,B,13300,7.79,0,0.64,N,4
29,43300,RENT,5.5,DEBTCONSOLIDATION,D,20300,7.97,0,0.47,N,4
60,119400,OTHER,1.9,DEBTCONSOLIDATION,A,16200,6.14,0,0.14,N,8
34,60300,RENT,2.4,MEDICAL,C,35100,7.18,0,0.58,N,6
47,53800,RENT,3.5,MEDICAL,B,5400,7.01,0,0.1,Y,11
21,114300,RENT,5.0,PERSONAL,B,34200,6.52,0,0.3,N,4
30,102700,RENT,0.9,DEBTCONSOLIDATION,C,50000,7.64,0,0.49,N,8
32,55100,RENT,9.2,VENTURE,F,32700,12.35,1,0.59,N,4
68,136300,RENT,5.4,HOMEIMPROVEMENT,E,50000,8.59,0,0.37,Y,5
39,70600,OWN,11.4,HOMEIMPROVEMENT,C,39500,9.44,0,0.56,N,2
64,129300,MORTGAGE,4.9,DEBTCONSOLIDATION,D,33200,8.15,0,0.26,Y,3
36,82400,RENT,20.0,HOMEIMPROVEMENT,A,9500,6.47,0,0.12,N,12
44,60800,RENT,3.6,DEBTCONSOLIDATION,E,39400,6.63,1,0.65,N,3
53,51300,MORTGAGE,7.1,MEDICAL,D,29100,7.34,0,0.57,N,13
55,180900,MORTGAGE,4.5,DEBTCONSOLIDATION,B,46400,5.98,0,0.26,N,1
45,152800,RENT,12.0,EDUCATION,B,28400,6.32,0,0.19,N,1
21,89500,RENT,5.0,EDUCATION,B,20200,6.87,0,0.23,N,5
38,133600,MORTGAGE,9.4,DEBTCONSOLIDATION,C,27700,8.63,1,0.21,Y,17
26,46900,MORTGAGE,5.5,PERSONAL,C,21200,5.4,0,0.45,N,5
57,97100,MORTGAGE,5.0,MEDICAL,A,9100,7.21,0,0.09,N,9
34,69200,RENT,2.4,DEBTCONSOLIDATION,C,23900,8.32,0,0.35,N,4
62,95000,RENT,13.8,PERSONAL,B,31700,5.93,0,0.33,N,4
27,50200,MORTGAGE,3.3,DEBTCONSOLIDATION,C,15100,8.03,0,0.3,Y,4
69,70900,RENT,5.6,HOMEIMPROVEMENT,B,20700,9.53,1,0.29,N,7
42,66600,MORTGAGE,4.2,VENTURE,E,41200,8.8,1,0.62,N,4
61,68000,RENT,6.3,PERSONAL,A,4200,6.86,0,0.06,N,8
57,108200,RENT,15.6,DEBTCONSOLIDATION,B,47300,8.62,0,0.44,N,9
30,159200,MORTGAGE,2.0,EDUCATION,A,50000,5.7,0,0.31,N,9
38,92700,OWN,15.9,HOMEIMPROVEMENT,B,50000,7.58,0,0.54,N,5
58,115000,RENT,11.8,VENTURE,C,50000,9.02,0,0.43,N,7
40,59000,OWN,17.3,VENTURE,A,12600,5.44,0,0.21,N,2
31,55100,RENT,2.8,DEBTCONSOLIDATION,F,32200,10.88,1,0.58,N,4
22,41900,MORTGAGE,4.3,EDUCATION,B,14600,5.4,0,0.35,N,6
68,120200,RENT,9.0,VENTURE,B,35900,6.32,0,0.3,N,9
23,70300,RENT,1.0,MEDICAL,F,38600,13.55,0,0.55,Y,7
39,81100,MORTGAGE,7.6,DEBTCONSOLIDATION,E,45900,9.39,0,0.57,Y,6
22,32400,RENT,0.7,MEDICAL,C,7200,5.95,0,0.22,N,6
70,110900,MORTGAGE,10.9,PERSONAL,A,25100,6.3,0,0.23,N,9
66,93400,RENT,11.6,DEBTCONSOLIDATION,D,50000,6.39,0,0.54,N,8
34,59700,MORTGAGE,3.1,MEDICAL,B,19500,6.24,0,0.33,N,3
46,46800,MORTGAGE,5.5,DEBTCONSOLIDATION,C,26300,7.93,0,0.56,N,7
65,90400,MORTGAGE,6.2,DEBTCONSOLIDATION,B,37000,7.7,0,0.41,N,11
36,60600,OWN,4.8,MEDICAL,B,8600,7.17,0,0.14,Y,12
37,57900,RENT,7.8,MEDICAL,D,34000,8.16,0,0.59,N,9
70,123200,OWN,6.8,HOMEIMPROVEMENT,B,32500,6.98,0,0.26,N,11
49,52200,RENT,14.2,MEDICAL,B,15100,9.21,0,0.29,N,3
39,30200,OTHER,3.8,PERSONAL,D,14900,7.71,0,0.49,N,5
38,68100,MORTGAGE,12.3,HOMEIMPROVEMENT,C,22000,7.06,0,0.32,Y,10
60,128800,RENT,7.4,VENTURE,A,30800,6.5,0,0.24,N,26
30,79400,OWN,12.7,MEDICAL,A,7000,6.9,0,0.09,N,4
29,60000,RENT,6.1,HOMEIMPROVEMENT,B,15500,7.15,0,0.26,N,2
51,63200,OWN,4.3,DEBTCONSOLIDATION,A,9000,5.4,0,0.14,N,6
42,125400,RENT,2.4,MEDICAL,C,20500,9.46,0,0.16,Y,3
41,77800,RENT,1.8,VENTURE,D,42100,7.07,0,0.54,N,9
70,46300,MORTGAGE,7.9,PERSONAL,A,20400,5.4,0,0.44,N,5
53,76400,RENT,8.9,PERSONAL,F,45400,12.25,1,0.59,Y,2
51,127200,RENT,5.6,PERSONAL,A,14200,5.43,0,0.11,N,9
63,42800,RENT,1.4,MEDICAL,E,23300,10.54,0,0.54,N,7
60,96500,MORTGAGE,10.3,MEDICAL,C,38000,8.49,0,0.39,Y,9
34,63500,RENT,5.8,MEDICAL,D,39100,10.32,1,0.62,N,5
39,147000,RENT,1.9,PERSONAL,A,18000,5.51,0,0.12,N,4
46,81300,OWN,9.0,EDUCATION,D,31700,9.82,0,0.39,Y,7
69,97800,RENT,8.5,VENTURE,B,50000,5.4,0,0.51,N,17
69,118800,OWN,4.2,MEDICAL,B,36400,5.4,1,0.31,N,1
70,87700,RENT,2.8,MEDICAL,D,3700,10.87,0,0.04,Y,7
69,60600,MORTGAGE,6.7,PERSONAL,C,34900,5.96,0,0.58,N,2
31,46500,RENT,13.4,DEBTCONSOLIDATION,C,9100,8.8,1,0.2,Y,15
39,134300,RENT,5.3,PERSONAL,C,46800,8.28,0,0.35,N,2
31,44100,RENT,10.5,PERSONAL,A,4100,5.4,0,0.09,N,6
24,21600,MORTGAGE,7.1,PERSONAL,A,3900,5.41,0,0.18,N,4
28,35100,OTHER,9.3,EDUCATION,A,4700,5.46,0,0.13,N,4
35,52300,OWN,3.2,DEBTCONSOLIDATION,C,6200,8.21,0,0.12,Y,9
49,46400,MORTGAGE,8.3,EDUCATION,E,28600,9.12,1,0.62,Y,4
69,80600,RENT,4.4,HOMEIMPROVEMENT,A,5800,6.07,0,0.07,N,4
46,23200,MORTGAGE,1.2,DEBTCONSOLIDATION,D,13500,7.85,0,0.58,N,7
27,77900,MORTGAGE,4.0,MEDICAL,A,8300,6.47,0,0.11,N,11
45,63900,MORTGAGE,9.4,PERSONAL,A,17100,6.05,0,0.27,N,10
44,72800,RENT,4.0,EDUCATION,A,22600,6.9,0,0.31,N,7
70,94900,RENT,8.6,VENTURE,A,11200,5.84,0,0.12,N,12
25,18000,RENT,6.0,VENTURE,A,2300,7.72,0,0.13,N,2
61,144100,RENT,1.1,EDUCATION,B,50000,8.54,0,0.35,N,17
65,129100,MORTGAGE,13.9,VENTURE,A,20300,6.81,0,0.16,N,10
27,20000,MORTGAGE,1.3,DEBTCONSOLIDATION,A,1900,5.97,0,0.1,N,11
57,56500,RENT,1.8,MEDICAL,C,25400,8.6,1,0.45,N,6
53,34800,MORTGAGE,15.2,EDUCATION,C,18200,5.8,1,0.52,N,2
51,123200,OTHER,2.9,DEBTCONSOLIDATION,A,19900,8.56,0,0.16,N,12
41,73400,MORTGAGE,17.4,HOMEIMPROVEMENT,A,8800,5.4,0,0.12,N,3
61,79600,RENT,3.9,DEBTCONSOLIDATION,E,6400,8.1,0,0.08,Y,2
45,137200,MORTGAGE,5.5,PERSONAL,A,38400,5.4,1,0.28,N,3
70,41900,MORTGAGE,8.9,DEBTCONSOLIDATION,C,25300,8.28,0,0.6,N,4
70,130600,MORTGAGE,0.9,DEBTCONSOLIDATION,C,47300,9.02,0,0.36,Y,3
31,41100,MORTGAGE,6.7,DEBTCONSOLIDATION,C,20800,8.05,1,0.51,N,6
66,103300,RENT,7.8,MEDICAL,A,9400,8.31,0,0.09,N,1
40,58300,OWN,2.0,EDUCATION,A,16000,6.89,0,0.27,N,6
52,81900,MORTGAGE,5.4,HOMEIMPROVEMENT,A,15600,5.43,0,0.19,N,5
68,94500,RENT,8.4,DEBTCONSOLIDATION,D,41200,7.61,0,0.44,N,4
25,69700,MORTGAGE,1.8,MEDICAL,D,42800,9.53,1,0.61,N,5
46,92700,MORTGAGE,2.8,VENTURE,C,50000,8.18,0,0.54,N,21
63,78400,MORTGAGE,3.9,HOMEIMPROVEMENT,A,13300,5.4,1,0.17,N,16
69,48400,RENT,2.2,DEBTCONSOLIDATION,C,9900,8.47,0,0.2,N,7
24,96200,RENT,3.0,HOMEIMPROVEMENT,A,6200,5.64,0,0.06,N,8
60,77500,MORTGAGE,6.9,PERSONAL,D,29100,8.73,1,0.38,Y,5
60,86800,RENT,6.6,EDUCATION,B,30700,5.4,0,0.35,N,2
56,140900,MORTGAGE,10.5,MEDICAL,A,31800,6.6,0,0.23,N,6
26,44300,RENT,5.8,EDUCATION,A,14600,6.49,0,0.33,N,10
48,49000,OWN,3.8,EDUCATION,B,18100,7.35,0,0.37,N,14
34,63500,RENT,2.8,EDUCATION,B,12600,8.1,0,0.2,N,3
29,53500,MORTGAGE,9.0,MEDICAL,A,21500,6.32,0,0.4,N,13
29,96000,MORTGAGE,6.9,DEBTCONSOLIDATION,A,9600,6.42,0,0.1,N,4
60,67700,MORTGAGE,6.5,EDUCATION,B,31900,5.4,0,0.47,N,4
67,124900,RENT,7.1,MEDICAL,A,29500,5.62,0,0.24,N,7
27,96500,RENT,1.1,PERSONAL,B,17900,6.95,0,0.19,N,4
60,65900,MORTGAGE,2.1,DEBTCONSOLIDATION,C,20100,5.44,0,0.31,Y,13
55,93900,RENT,10.0,HOMEIMPROVEMENT,C,28800,5.72,0,0.31,N,4
24,50200,MORTGAGE,6.7,PERSONAL,B,13400,6.64,0,0.27,N,3
59,146300,RENT,4.0,HOMEIMPROVEMENT,D,50000,6.05,0,0.34,Y,14
60,48200,OWN,4.4,DEBTCONSOLIDATION,B,10700,8.18,0,0.22,N,4
31,96400,MORTGAGE,2.7,DEBTCONSOLIDATION,A,18000,6.41,0,0.19,N,11
40,150600,RENT,10.0,DEBTCONSOLIDATION,B,43100,6.23,0,0.29,N,6
69,89400,MORTGAGE,8.0,DEBTCONSOLIDATION,C,44900,7.68,0,0.5,N,5
56,78100,MORTGAGE,12.9,DEBTCONSOLIDATION,D,48400,8.77,0,0.62,N,3
47,59400,RENT,1.4,VENTURE,B,15000,7.33,1,0.25,N,3
59,198400,MORTGAGE,3.7,HOMEIMPROVEMENT,B,50000,7.22,0,0.25,Y,15
25,81400,RENT,4.5,PERSONAL,B,32400,5.4,0,0.4,N,9
38,73300,OWN,2.5,VENTURE,B,10900,7.12,0,0.15,N,3
56,45700,RENT,6.0,VENTURE,D,15100,7.46,0,0.33,N,10
50,92100,MORTGAGE,7.7,MEDICAL,C,36600,7.53,0,0.4,N,8
60,52900,RENT,8.1,VENTURE,A,3500,6.53,0,0.07,N,4
37,89700,RENT,9.7,DEBTCONSOLIDATION,F,50000,12.03,0,0.56,Y,6
43,166600,RENT,5.9,DEBTCONSOLIDATION,E,50000,10.04,0,0.3,Y,3
40,67300,MORTGAGE,7.7,DEBTCONSOLIDATION,A,3600,6.86,0,0.05,N,4
31,36600,MORTGAGE,0.2,DEBTCONSOLIDATION,D,17100,6.64,0,0.47,N,5
55,36600,RENT,2.9,MEDICAL,A,4700,6.12,0,0.13,N,12
47,63400,MORTGAGE,4.1,PERSONAL,A,8900,6.9,0,0.14,N,5
41,123100,RENT,6.3,DEBTCONSOLIDATION,C,50000,10.58,0,0.41,N,6
50,147600,RENT,3.1,DEBTCONSOLIDATION,B,50000,7.18,0,0.34,Y,6
56,62700,MORTGAGE,2.2,EDUCATION,E,38800,8.44,0,0.62,N,4
36,199400,RENT,7.7,PERSONAL,A,50000,5.4,1,0.25,N,4
42,97300,MORTGAGE,3.4,PERSONAL,A,16500,5.4,0,0.17,N,5
30,33200,OWN,11.9,HOMEIMPROVEMENT,A,5300,5.88,0,0.16,N,8
31,57000,RENT,7.6,MEDICAL,B,18300,5.84,0,0.32,N,4
36,40200,OWN,6.8,EDUCATION,C,16100,7.09,0,0.4,Y,8
61,87800,MORTGAGE,12.4,VENTURE,B,39500,5.4,0,0.45,N,5
43,126900,RENT,2.0,HOMEIMPROVEMENT,B,50000,5.4,0,0.39,N,3
60,158100,MORTGAGE,9.4,PERSONAL,A,50000,7.06,0,0.32,N,9
70,74300,MORTGAGE,0.8,VENTURE,D,20500,9.14,1,0.28,Y,16
61,76500,OWN,10.0,VENTURE,A,19700,6.43,0,0.26,N,6
30,100300,MORTGAGE,14.0,HOMEIMPROVEMENT,A,18600,6.79,0,0.19,N,10
63,33000,RENT,3.7,DEBTCONSOLIDATION,A,2800,5.71,0,0.08,N,5
55,48000,MORTGAGE,10.4,PERSONAL,A,5400,7.31,0,0.11,N,20
61,37700,RENT,1.2,PERSONAL,A,2700,8.0,1,0.07,N,4
23,63100,RENT,7.0,MEDICAL,C,15900,6.9,0,0.25,N,7
46,178400,MORTGAGE,21.0,MEDICAL,A,50000,7.08,0,0.28,N,4
44,65800,OWN,4.0,DEBTCONSOLIDATION,A,25400,7.66,0,0.39,N,2
31,85600,OWN,7.0,DEBTCONSOLIDATION,B,36200,8.32,0,0.42,N,1
50,97200,MORTGAGE,16.9,PERSONAL,A,26100,5.4,0,0.27,N,7
55,97500,MORTGAGE,14.0,PERSONAL,A,5100,6.59,0,0.05,N,10
67,76600,RENT,2.3,PERSONAL,C,25300,9.33,0,0.33,N,3
23,41600,RENT,2.1,VENTURE,D,26700,7.62,0,0.64,N,5
70,116100,OWN,3.2,DEBTCONSOLIDATION,C,47200,6.11,0,0.41,N,4
70,167900,MORTGAGE,4.0,EDUCATION,A,19300,5.48,1,0.11,N,5
60,38300,RENT,11.8,DEBTCONSOLIDATION,A,1300,5.4,0,0.03,N,8
31,102100,RENT,9.5,HOMEIMPROVEMENT,A,11600,8.06,1,0.11,N,4
35,140500,RENT,8.6,MEDICAL,D,50000,6.07,1,0.36,Y,8
41,44500,RENT,6.3,DEBTCONSOLIDATION,C,27700,6.23,0,0.62,N,17
55,96000,MORTGAGE,8.5,DEBTCONSOLIDATION,D,29100,7.45,0,0.3,Y,2
34,65300,RENT,6.1,MEDICAL,D,20000,5.4,0,0.31,N,5
53,67300,MORTGAGE,4.1,VENTURE,A,29000,5.4,0,0.43,N,2
23,48100,MORTGAGE,2.4,MEDICAL,A,13600,6.01,0,0.28,N,7
64,63000,OWN,1.0,EDUCATION,A,25000,7.01,0,0.4,N,6
39,64900,RENT,6.2,MEDICAL,B,15400,6.64,0,0.24,N,1
23,75000,MORTGAGE,2.7,MEDICAL,B,13700,5.4,0,0.18,N,5
55,79000,OWN,4.9,PERSONAL,B,18400,6.93,0,0.23,N,5
28,54000,MORTGAGE,2.1,VENTURE,D,30300,7.89,0,0.56,N,1
26,121000,OTHER,4.6,EDUCATION,B,18000,5.4,0,0.15,N,1
27,86500,RENT,4.5,PERSONAL,A,7700,6.9,0,0.09,N,2
27,141800,MORTGAGE,2.5,DEBTCONSOLIDATION,A,14200,5.6,0,0.1,N,7
25,49800,RENT,2.5,VENTURE,F,22700,12.91,1,0.46,Y,2
53,68700,RENT,6.6,DEBTCONSOLIDATION,D,38100,8.34,0,0.55,N,2
22,48000,OWN,6.0,DEBTCONSOLIDATION,A,13300,7.09,0,0.28,N,2
42,111400,RENT,5.3,PERSONAL,A,13600,7.0,0,0.12,N,6
59,70200,RENT,4.3,DEBTCONSOLIDATION,A,7400,5.4,0,0.11,N,4
41,81700,RENT,0.5,DEBTCONSOLIDATION,C,35800,9.28,0,0.44,N,9
35,45900,OWN,6.9,PERSONAL,C,18600,6.86,0,0.41,N,8
36,134100,RENT,12.0,PERSONAL,C,50000,7.82,0,0.37,N,7
24,77400,RENT,1.8,HOMEIMPROVEMENT,C,44200,7.79,0,0.57,N,3
60,187100,MORTGAGE,2.0,MEDICAL,C,50000,11.4,0,0.27,Y,6
35,83400,MORTGAGE,8.5,HOMEIMPROVEMENT,A,9400,5.43,0,0.11,N,7
48,104900,RENT,1.8,MEDICAL,B,14300,6.87,0,0.14,N,2
40,46800,MORTGAGE,3.8,VENTURE,B,11300,6.88,0,0.24,N,4
63,97700,OWN,10.1,VENTURE,B,50000,9.4,1,0.51,N,22
51,63600,MORTGAGE,2.6,VENTURE,C,13500,7.0,0,0.21,Y,4
22,45900,RENT,6.0,PERSONAL,E,28200,9.99,0,0.61,N,1
34,113000,MORTGAGE,1.4,PERSONAL,C,50000,7.27,0,0.44,N,2
53,59700,OWN,5.6,HOMEIMPROVEMENT,C,16600,7.17,0,0.28,Y,5
54,87700,RENT,6.0,DEBTCONSOLIDATION,B,21100,7.35,0,0.24,N,4
64,99800,OWN,12.5,HOMEIMPROVEMENT,A,50000,6.91,0,0.5,N,15
25,68500,MORTGAGE,3.5,VENTURE,D,13300,9.29,1,0.19,Y,3
45,81500,OWN,17.1,PERSONAL,A,26800,5.4,0,0.33,N,24
37,23500,RENT,8.6,DEBTCONSOLIDATION,C,12000,7.24,0,0.51,N,12
39,104700,OWN,7.5,MEDICAL,B,27200,7.78,0,0.26,N,6
48,95300,MORTGAGE,17.5,DEBTCONSOLIDATION,E,47900,10.88,0,0.5,Y,2
65,93000,RENT,3.9,MEDICAL,E,50000,9.76,1,0.54,N,2
33,28500,MORTGAGE,10.0,DEBTCONSOLIDATION,B,10500,7.5,0,0.37,N,9
36,53400,OWN,17.6,DEBTCONSOLIDATION,A,14700,5.4,0,0.28,N,2
45,56300,RENT,5.5,MEDICAL,D,33500,7.83,1,0.6,N,3
32,70500,MORTGAGE,9.4,EDUCATION,A,15300,7.8,0,0.22,N,8
29,37400,RENT,9.5,VENTURE,A,10200,5.83,0,0.27,N,13
39,85400,MORTGAGE,6.2,DEBTCONSOLIDATION,B,34900,6.88,0,0.41,N,4
24,33300,OWN,4.3,PERSONAL,B,3500,5.86,0,0.11,N,8
28,64800,RENT,6.6,EDUCATION,D,39700,7.87,1,0.61,N,9
45,54700,OWN,22.6,DEBTCONSOLIDATION,B,19700,5.4,0,0.36,Y,5
32,92700,MORTGAGE,16.0,VENTURE,A,3700,5.4,0,0.04,N,3
68,79300,MORTGAGE,4.0,HOMEIMPROVEMENT,A,18100,6.75,1,0.23,N,4
62,41700,RENT,3.4,DEBTCONSOLIDATION,D,18700,9.38,1,0.45,N,6
22,131500,MORTGAGE,3.5,PERSONAL,A,33200,6.86,0,0.25,N,6
25,60700,RENT,5.1,PERSONAL,B,12100,7.63,1,0.2,N,2
40,66500,MORTGAGE,2.7,PERSONAL,C,28800,5.4,0,0.43,N,2
55,48100,MORTGAGE,11.3,PERSONAL,A,5400,6.02,0,0.11,N,13
65,103700,OWN,4.5,MEDICAL,B,50000,6.31,0,0.48,N,2
67,111900,MORTGAGE,3.1,VENTURE,B,50000,8.68,1,0.45,N,5
21,102900,OWN,5.0,MEDICAL,B,44200,6.02,0,0.43,N,4
25,67200,MORTGAGE,0.3,PERSONAL,A,10600,6.05,0,0.16,N,6
49,60500,RENT,8.0,DEBTCONSOLIDATION,C,12200,7.07,0,0.2,Y,6
69,66500,RENT,4.1,MEDICAL,C,30400,7.11,0,0.46,N,10
64,57700,RENT,6.3,MEDICAL,B,24700,6.79,0,0.43,N,23
50,162700,MORTGAGE,2.7,PERSONAL,A,50000,7.15,0,0.31,N,5
31,38100,MORTGAGE,7.4,EDUCATION,D,22900,9.37,1,0.6,N,12
59,114500,MORTGAGE,5.6,EDUCATION,C,50000,9.16,0,0.44,N,4
37,36500,RENT,2.6,EDUCATION,A,3500,5.4,0,0.1,N,10
46,213600,RENT,3.9,DEBTCONSOLIDATION,A,16600,6.78,0,0.08,Y,12
70,57800,MORTGAGE,17.8,VENTURE,E,34300,9.7,1,0.59,N,11
67,77500,RENT,14.3,VENTURE,A,5600,6.92,0,0.07,N,1
40,65700,OWN,6.1,EDUCATION,A,18500,7.75,1,0.28,N,20
28,36600,RENT,2.3,VENTURE,C,16600,5.4,0,0.45,N,6
60,62400,OWN,6.4,MEDICAL,B,24300,5.44,0,0.39,N,3
45,129200,RENT,10.4,EDUCATION,E,50000,9.34,0,0.39,Y,1
38,78400,RENT,3.3,MEDICAL,C,25900,5.59,0,0.33,N,16
24,30600,RENT,8.0,DEBTCONSOLIDATION,A,5500,5.95,1,0.18,N,8
62,62100,RENT,9.8,HOMEIMPROVEMENT,E,37600,8.33,1,0.61,N,3
